ID.generic,Source,Latitude,Longitude,Altitude,Plant.ID,Confirm.Plant.ID,match,Plant.ID_cap,GPS.horz.corr..m.,GPS.alt.corr..m.,Direction.from.GPS,Plant.status,Num.flower.stems,Num.vegetative.stems,Estim.Flower.No,Tallest.stem.height,Leaves.to.1st.flower,First.flowered,Perennial,Cut.stems,Total.flowers,Total.Fuit,Num.aborted.flowers,Comment,veg.flowering,Accessibility,date.of.measurement,X,X.1,Date,Time,X.2,No.Replicates,Flag,AvgLat,AvgLong,AvgAlt,Notes
7408,Crusher,42.32610715,2.075916929,1380.743,z1474,z1474,1,Z1474,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.07.21,2.3,Uncorrected,07.07.21,09:47:25am,0,1,0,42.32610715,2.075916929,1380.743,
2987,Carol,42.32907281,2.062038252,1469.788,z1506,z1506,1,Z1506,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,2.2,Uncorrected,06.08.21,11:45:37am,0,1,0,42.32907281,2.062038252,1469.788,
3122,Crusher,42.32894402,2.061098757,1464.115,z1516,z1516,1,Z1516,1.5,1.7,NE,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,3.7,Uncorrected,06.08.21,11:14:54am,0,1,0,42.32894402,2.061098757,1464.115,
3962,Carol,42.33184182,2.074466541,1422.604,z1541,z1541,1,Z1541,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,4.5,Uncorrected,06/15/21,11:05:14am,0,1,0,42.33184182,2.074466541,1422.604,
4020,Crusher,42.32561224,2.075612892,1383.466,z1548,z1548,1,Z1548,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,3.9,Uncorrected,06/15/21,10:19:23am,0,1,0,42.32561224,2.075612892,1383.466,
7373,Crusher,42.33217176,2.073919519,1428.715,z1552,z1552,1,Z1552,2.5,3.5,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.07.21,3.5,Uncorrected,07.07.21,08:01:02am,0,1,0,42.33217176,2.073919519,1428.715,
3068,Crusher,42.3285506,2.054663067,1418.025,z1595,z1595,1,Z1595,3,1.5,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,5.6,Uncorrected,06.08.21,09:37:32am,0,1,0,42.3285506,2.054663067,1418.025,
4055,Picard,42.33226396,2.073591244,1432.861,z1608,z1608,1,Z1608,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,22.6,Uncorrected,06/15/21,08:51:30am,0,1,0,42.33226396,2.073591244,1432.861,
216,Picard,42.32280868,2.074776073,1195.752,Z1621,Z1621,1,Z1621,1,0,North,Alive,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/16/21,4.6,Uncorrected,05/16/21,02:14:19pm,0,1,0,42.32280868,2.074776073,1195.752,
4549,Picard,NA,NA,NA,z1653,z1563,0,Z1653,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/18/21,3.5,Unknown Correction,06/18/21,05:52:20pm,,1,1,NA,NA,NA,matching error
3143,Crusher,42.32904725,2.062039705,1467.566,z1654,z1654,1,Z1654,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,6,Uncorrected,06.08.21,11:33:25am,0,1,0,42.32904725,2.062039705,1467.566,
6674,Picard,42.32862072,2.060409605,1453.826,z1660,z1660,1,Z1660,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.03.21,4,Uncorrected,07.03.21,02:46:01pm,0,1,0,42.32862072,2.060409605,1453.826,
4022,Crusher,42.32561214,2.075612601,1381.266,z1664,z1664,1,Z1664,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,3.9,Uncorrected,06/15/21,10:20:13am,0,1,0,42.32561214,2.075612601,1381.266,
3975,Crusher,42.33329878,2.071358177,1446.509,z1667,z1667,1,Z1667,7.5,0.4,West,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,4,Uncorrected,06/15/21,07:44:59am,0,1,0,42.33329878,2.071358177,1446.509,
7118,Crusher,42.32923455,2.0472674,1547.663,z1697,z1697,1,Z1697,0,0,NE,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.06.21,3.4,Uncorrected,07.06.21,08:01:59am,0,1,0,42.32923455,2.0472674,1547.663,
3470,Carol,42.32606588,2.086851724,1326.602,z1702,z1702,1,Z1702,2,2,East,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.11.21,2.6,Uncorrected,06.11.21,09:28:14am,0,1,0,42.32606588,2.086851724,1326.602,
7432,Crusher,42.32628808,2.086763771,1323.13,z1706,z1706,1,Z1706,7,1,East,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.07.21,2.4,Uncorrected,07.07.21,11:13:01am,0,1,0,42.32628808,2.086763771,1323.13,
6247,Carol,42.32624774,2.086863599,1318.178,z1710,z1710,1,Z1710,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.01.21,2.8,Uncorrected,07.01.21,08:15:46am,0,1,0,42.32624774,2.086863599,1318.178,
98,Picard,NA,NA,NA,Z1730,Z1730,1,Z1730,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/15/21,4.8,Unknown Correction,05/15/21,12:10:27pm,,1,0,NA,NA,NA,
2162,Picard,42.32650545,2.079447787,1356.993,z1747,z1747,1,Z1747,1.7,0.6,North,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,05/27/21,4.8,Uncorrected,05/27/21,09:36:57am,0,3,0,42.32650721,2.079445161,1356.923,
799,Crusher,42.32367059,2.080553276,1183.277,z1765,z1765,1,Z1765,6.5,2.3,North,Alive,0,0,0,0,0,,no,0,0,0,0,a,flower,roadside,05/19/21,4,Uncorrected,05/19/21,09:23:47am,0,3,0,42.32371626,2.080533695,1179.829,
3974,Crusher,42.33327399,2.07135915,1446.878,z1792,z1792,1,Z1792,7.5,1.6,West,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/15/21,3.4,Uncorrected,06/15/21,07:43:43am,0,1,0,42.33327399,2.07135915,1446.878,
5953,Crusher,42.3341909,2.071507528,1437.835,z1798,z1798,1,Z1798,4,1,West,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/29/21,5.9,Uncorrected,06/29/21,04:00:13pm,0,1,0,42.3341909,2.071507528,1437.835,
2710,Crusher,42.32449308,2.064910479,1231.444,z1802,z1802,1,Z1802,1,1.5,NE,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.04.21,7.2,Uncorrected,06.04.21,10:50:11am,0,1,0,42.32449308,2.064910479,1231.444,
7426,Crusher,42.32644565,2.086742776,1324.483,z1823,z1823,1,Z1823,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.07.21,3.5,Uncorrected,07.07.21,11:00:51am,0,1,0,42.32644565,2.086742776,1324.483,
8360,Picard,42.3264745,2.08685242,1314.742,z1834,z1834,1,Z1834,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/15/21,2,Uncorrected,07/15/21,02:22:26pm,0,1,0,42.3264745,2.08685242,1314.742,
179,Picard,42.32282717,2.075279745,1196.588,Z1839,Z1839,1,Z1839,0,0,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/16/21,4.3,Uncorrected,05/16/21,01:01:05pm,0,1,0,42.32282717,2.075279745,1196.588,
3932,Carol,42.33256055,2.072784659,1431.91,z1901,z1901,1,Z1901,0,0,,Alive,4,1,6,70,17,< 2 weeks,yes,0,0,0,0,,flower,roadside,06/15/21,1.9,Uncorrected,06/15/21,08:20:24am,0,1,0,42.33256055,2.072784659,1431.91,
8366,Picard,42.32553354,2.087288491,1317.313,z1905,z1905,1,Z1905,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/15/21,2.4,Uncorrected,07/15/21,02:40:15pm,0,1,0,42.32553354,2.087288491,1317.313,
5604,Carol,NA,NA,NA,z1914,x1914,0,Z1914,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/26/21,0,Unknown Correction,06/26/21,12:13:43pm,NA,1,1,NA,NA,NA,matching error
6284,Carol,42.32522811,2.087946887,1314.91,z1943,z1943,1,Z1943,2,2,NE,Alive,6,0,17,124,13,< 1 week,yes,0,0,0,0,,flower,roadside,07.01.21,1.9,Uncorrected,07.01.21,03:07:22pm,0,1,0,42.32522811,2.087946887,1314.91,
4577,Crusher,42.32307749,2.083896589,1189.132,z1996,z1996,1,Z1996,2,3,NW,Alive,1,3,5,70,15,< 1 week,yes,0,0,0,0,,flower,roadside,06/19/21,3,Uncorrected,06/19/21,07:39:52am,0,1,0,42.32307749,2.083896589,1189.132,
3359,Crusher,42.31726945,2.114536267,1205.957,z1997,z1997,1,Z1997,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.10.21,4,Uncorrected,06.10.21,08:33:20am,0,1,0,42.31726945,2.114536267,1205.957,
2715,Crusher,NA,NA,NA,z2004,z2004,1,Z2004,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.04.21,3,Unknown Correction,06.04.21,11:15:18am,,1,0,NA,NA,NA,
3324,Crusher,42.32505517,2.059785324,1236.793,z2006,z2006,1,Z2006,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.09.21,7.8,Uncorrected,06.09.21,05:01:30pm,0,1,0,42.32505517,2.059785324,1236.793,
7910,Crusher,42.32632885,2.056425809,1263.355,z2010,z2010,1,Z2010,3.5,3.5,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.12.21,3.8,Uncorrected,07.12.21,08:56:26am,0,1,0,42.32632885,2.056425809,1263.355,
7914,Crusher,42.32634516,2.056172754,1266.214,z2013,z2013,1,Z2013,2,1.5,NW,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.12.21,2.6,Uncorrected,07.12.21,09:06:24am,0,1,0,42.32634516,2.056172754,1266.214,
7918,Crusher,42.32634613,2.056039918,1264.518,z2015,z2015,1,Z2015,3.5,3.5,NW,Alive,2,1,4,53,7,< 1 week,yes,0,0,0,0,,flower,roadside,07.12.21,3.1,Uncorrected,07.12.21,09:13:22am,0,1,0,42.32634613,2.056039918,1264.518,
4118,Crusher,42.32449105,2.091566842,1303.918,Z2037,Z2034,0,Z2037,2,2,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,6/16/2021,2.4,Uncorrected,06/16/21,02:31:47pm,0,1,1,42.32449105,2.091566842,1303.918,matching error
3590,Crusher,42.32436698,2.091351004,1308.209,z2038,z2038,1,Z2038,0,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.11.21,3.4,Uncorrected,06.11.21,10:51:10am,0,1,0,42.32436698,2.091351004,1308.209,
110,Picard,42.32311372,2.076276594,1197.084,Z2083,Z2083,1,Z2083,0.07,0,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/16/21,4.9,Uncorrected,05/16/21,08:29:40am,0,1,0,42.32311372,2.076276594,1197.084,
202,Picard,42.32277321,2.075221257,1211.072,Z2112,Z2112,1,Z2112,0.5,0.8,NW,Alive,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/16/21,4.3,Uncorrected,05/16/21,01:44:18pm,0,1,0,42.32277321,2.075221257,1211.072,
238,Picard,42.32273835,2.074344493,1206.565,z2120,z2120,1,Z2120,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,05/16/21,2.5,Uncorrected,05/16/21,02:56:41pm,0,1,0,42.32273835,2.074344493,1206.565,
3194,Crusher,42.32222256,2.090471742,1205.483,z2129,z2129,1,Z2129,1,2,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,2.6,Uncorrected,06.08.21,04:20:17pm,0,1,0,42.32222256,2.090471742,1205.483,
4163,Crusher,42.31730493,2.114433035,1194.855,z2165,z2165,1,Z2165,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,6/16/2021,4,Uncorrected,06/16/21,04:53:48pm,0,1,0,42.31730493,2.114433035,1194.855,
4185,Picard,42.32488845,2.091824776,1302.357,z2173,z2173,1,Z2173,3,2,West,Alive,2,0,14,112,28,< 1 week,no,0,0,0,0,,flower,roadside,06/16/21,4.5,Uncorrected,06/16/21,02:52:50pm,0,1,0,42.32488845,2.091824776,1302.357,
3031,Crusher,42.31733211,2.114515126,1198.006,z2183,z2183,1,Z2183,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,7.7,Uncorrected,06.08.21,05:12:15pm,0.1,1,0,42.31733211,2.114515126,1198.006,
4786,Picard,NA,NA,NA,z2184,z2184,1,Z2184,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/19/21,0,Unknown Correction,06/19/21,11:48:47am,,1,0,NA,NA,NA,
3029,Crusher,42.31676564,2.113869428,1199.413,z2194,z2194,1,Z2194,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,66.6,Uncorrected,06.08.21,05:09:29pm,0.4,1,0,42.31676564,2.113869428,1199.413,
3030,Crusher,42.31733863,2.114520499,1197.608,z2208,z2208,1,Z2208,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,39.2,Uncorrected,06.08.21,05:11:54pm,0.1,1,0,42.31733863,2.114520499,1197.608,
2989,Carol,42.32906357,2.062043109,1469.284,z2302,z2302,1,Z2302,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,2.2,Uncorrected,06.08.21,11:46:57am,0,1,0,42.32906357,2.062043109,1469.284,
3123,Crusher,42.32894997,2.061115322,1464.126,z2305,z2305,1,Z2305,1,2,NE,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,3.4,Uncorrected,06.08.21,11:15:32am,0,1,0,42.32894997,2.061115322,1464.126,
8118,Picard,42.32845146,2.058443435,1440.589,z2309,z2309,1,Z2309,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/13/21,5.7,Uncorrected,07/13/21,10:56:05am,0,1,0,42.32845146,2.058443435,1440.589,
3098,Crusher,42.32847377,2.058338543,1444.621,z2313,z2323,0,Z2313,3,3,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,18.5,Uncorrected,06.08.21,10:34:49am,0,1,1,42.32847377,2.058338543,1444.621,matching error
2625,Picard,NA,NA,NA,z2373,z2373,1,Z2373,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,4.5,Unknown Correction,06.03.21,05:04:19pm,,1,0,NA,NA,NA,
6657,Picard,42.3221159,2.091183818,1212.074,z2374,z2374,1,Z2374,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07.03.21,5.2,Uncorrected,07.03.21,07:40:34am,0,1,0,42.3221159,2.091183818,1212.074,
2609,Picard,42.32218399,2.091398982,1213.66,z2375,z2375,1,Z2375,0,1.5,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.8,Uncorrected,06.03.21,04:10:46pm,0,1,0,42.32218399,2.091398982,1213.66,
2601,Picard,42.32216881,2.091470087,1209.726,z2383,z2383,1,Z2383,2,2,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.5,Uncorrected,06.03.21,03:46:23pm,0,1,0,42.32216881,2.091470087,1209.726,
2638,Picard,NA,NA,NA,z2384,z2384,1,Z2384,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,4.5,Unknown Correction,06.03.21,05:11:41pm,,1,0,NA,NA,NA,
2602,Picard,42.32216885,2.09147601,1209.618,z2386,z2386,1,Z2386,2,2,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.5,Uncorrected,06.03.21,03:47:17pm,0,1,0,42.32216885,2.09147601,1209.618,
2639,Picard,NA,NA,NA,z2388,z2388,1,Z2388,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,4.5,Unknown Correction,06.03.21,05:12:00pm,,1,0,NA,NA,NA,
2635,Picard,NA,NA,NA,z2400,z2400,1,Z2400,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,4.5,Unknown Correction,06.03.21,05:10:49pm,,1,0,NA,NA,NA,
2538,Carol,42.32215888,2.090733494,1211.009,z2407,z2407,1,Z2407,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,1.8,Uncorrected,06.03.21,04:04:24pm,0,1,0,42.32215888,2.090733494,1211.009,
2560,Carol,42.32214165,2.090808953,1210.825,z2411,z2411,1,Z2411,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.5,Uncorrected,06.03.21,04:54:16pm,0,1,0,42.32214165,2.090808953,1210.825,
2537,Carol,42.32215366,2.090757249,1210.652,z2416,z2416,1,Z2416,0.5,0.8,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2,Uncorrected,06.03.21,04:03:49pm,0,1,0,42.32215366,2.090757249,1210.652,
2559,Carol,42.32214112,2.090816265,1210.762,z2417,z2417,1,Z2417,1,2,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.5,Uncorrected,06.03.21,04:53:13pm,0,1,0,42.32214112,2.090816265,1210.762,
2542,Carol,42.32216336,2.090668074,1209.694,z2419,z2419,1,Z2419,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,1.8,Uncorrected,06.03.21,04:09:36pm,0,1,0,42.32216336,2.090668074,1209.694,
2533,Carol,42.32214208,2.09071323,1211.001,z2420,z2420,1,Z2420,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,1.8,Uncorrected,06.03.21,03:59:14pm,0,1,0,42.32214208,2.09071323,1211.001,
4652,Crusher,42.32238287,2.092195543,1212.968,z2422,z2422,1,Z2422,2,2.5,North,Alive,2,1,19,110,18,< 1 week,yes,0,0,0,0,,flower,roadside,06/19/21,5.9,Uncorrected,06/19/21,11:22:30am,0,1,0,42.32238287,2.092195543,1212.968,
3024,Carol,42.32243989,2.092312421,1206.525,z2426,z2426,1,Z2426,1.9,1.5,North,Alive,2,0,1,78,21,< 1 week,yes,0,0,0,0,,flower,roadside,06.08.21,1.9,Uncorrected,06.08.21,03:40:29pm,0,1,0,42.32243989,2.092312421,1206.525,
3206,Crusher,NA,NA,NA,z2439,z2439,1,Z2439,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,66.6,Unknown Correction,06.08.21,05:07:15pm,,1,0,NA,NA,NA,
4724,Picard,42.32130657,2.093102084,1226.815,z2446,z2446,1,Z2446,2.5,3.5,North,Alive,9,2,13,87,16,< 1 week,yes,0,0,0,0,,flower,roadside,06/19/21,5,Uncorrected,06/19/21,08:29:46am,0,1,0,42.32130657,2.093102084,1226.815,
2627,Picard,NA,NA,NA,z2453,z2453,1,Z2453,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,4.5,Unknown Correction,06.03.21,05:05:28pm,,1,0,NA,NA,NA,
8464,Picard,42.32238115,2.092324989,1207.047,z2456,z2456,1,Z2456,4,3,NW,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/16/21,6.2,Uncorrected,07/16/21,10:30:55am,0,1,0,42.32238115,2.092324989,1207.047,
5223,Picard,NA,NA,NA,z2487,z2487,1,Z2487,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/22/21,0,Unknown Correction,06/22/21,11:26:17am,,1,0,NA,NA,NA,
4464,Crusher,42.32779178,2.05381342,1398.302,z2496,z2496,1,Z2496,0,0,,Alive,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/18/21,1.8,Uncorrected,06/18/21,05:22:59pm,0,1,0,42.32779178,2.05381342,1398.302,
6793,Crusher,42.32626661,2.049837077,1364.898,z2503,z2503,1,Z2503,0,0,,Alive,2,1,1,45,9,< 1 week,yes,0,0,0,0,,flower,roadside,07.04.21,7.8,Uncorrected,07.04.21,10:47:45am,0,1,0,42.32626661,2.049837077,1364.898,
8092,Picard,42.32661685,2.050177849,1372.651,z2517,z2517,1,Z2517,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/13/21,3.8,Uncorrected,07/13/21,09:23:52am,0,1,0,42.32661685,2.050177849,1372.651,
5568,Picard,42.33119733,2.064532237,1474.377,z2543,z2543,1,Z2543,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/25/21,3,Uncorrected,06/25/21,11:27:44am,0,1,0,42.33119733,2.064532237,1474.377,
8229,Picard,42.3293413,2.052202313,1526.874,z2548,z2548,1,Z2548,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,07/14/21,2.6,Uncorrected,07/14/21,09:17:13am,0,1,0,42.3293413,2.052202313,1526.874,
5012,Picard,NA,NA,NA,z2589,z2589,1,Z2589,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/21/21,0,Unknown Correction,06/21/21,05:00:07pm,,1,0,NA,NA,NA,
3753,Carol,42.33046756,2.067846923,1460.706,z2591,z2591,1,Z2591,0,1.5,,Alive,3,2,9,86,23,< 1 week,yes,1,0,0,0,,flower,roadside,06/14/21,2.4,Uncorrected,06/14/21,03:54:41pm,0,1,0,42.33046756,2.067846923,1460.706,
3120,Crusher,42.32894702,2.061095354,1464.315,z2605,z2605,1,Z2605,1,2,NE,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,3.8,Uncorrected,06.08.21,11:13:14am,0,1,0,42.32894702,2.061095354,1464.315,
2949,Carol,42.32898072,2.061042174,1469.408,z2608,z2608,1,Z2608,0,1.5,,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,2.4,Uncorrected,06.08.21,11:00:04am,0,1,0,42.32898072,2.061042174,1469.408,
2916,Carol,42.32680586,2.050312043,1377.051,z2649,z2649,1,Z2649,1.5,2,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,4.1,Uncorrected,06.08.21,09:05:33am,0,1,0,42.32680586,2.050312043,1377.051,
3042,Crusher,42.32683021,2.050535375,1380.474,z2652,z2652,1,Z2652,1,1,NW,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,5.2,Uncorrected,06.08.21,07:57:07am,0,1,0,42.32683021,2.050535375,1380.474,
2864,Crusher,42.32534382,2.048468283,1344.791,z2661,z2661,1,Z2661,4,3.5,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.07.21,1.4,Uncorrected,06.07.21,01:41:41pm,0,1,0,42.32534382,2.048468283,1344.791,
2872,Crusher,42.32568796,2.049353826,1357.475,z2669,z2669,1,Z2669,1,2.5,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.07.21,2.4,Uncorrected,06.07.21,02:14:18pm,0,1,0,42.32568796,2.049353826,1357.475,
2837,Carol,NA,NA,NA,z2674,z2674,1,Z2674,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.07.21,0,Unknown Correction,06.07.21,03:30:50pm,NA,1,0,NA,NA,NA,
3119,Crusher,42.32895102,2.06109313,1464.85,z2693,z2603,0,Z2693,1,2,NE,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.08.21,6.3,Uncorrected,06.08.21,11:12:50am,0,1,1,42.32895102,2.06109313,1464.85,matching error
5264,Crusher,42.32157142,2.070586399,1206.154,z2702,z2702,1,Z2702,10,4.5,NE,Alive,1,2,4,80,18,< 1 week,yes,0,0,0,0,core,flower,roadside,06/23/21,2.8,Uncorrected,06/23/21,09:27:46am,0,1,0,42.32157142,2.070586399,1206.154,
4665,Crusher,42.32637754,2.055951684,1267.705,z2707,z2707,1,Z2707,0,0,,Alive,1,0,3,71,27,< 1 week,yes,0,0,0,0,,flower,roadside,06/19/21,2.7,Uncorrected,06/19/21,02:06:07pm,0,1,0,42.32637754,2.055951684,1267.705,
4678,Crusher,NA,NA,NA,z2713,z2713,1,Z2713,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/19/21,3.2,Unknown Correction,06/19/21,03:49:29pm,,1,0,NA,NA,NA,
2666,Carol,42.32527591,2.05892245,1250.896,z2717,z2717,1,Z2717,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.04.21,4.3,Uncorrected,06.04.21,09:38:59am,0,1,0,42.32527591,2.05892245,1250.896,
3275,Carol,42.32957836,2.061370692,1492.894,z2748,z2748,1,Z2748,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.09.21,1.9,Uncorrected,06.09.21,10:24:52am,0,1,0,42.32957836,2.061370692,1492.894,
3286,Carol,42.3299553,2.05132566,1524.9,z2751,z2751,1,Z2751,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.09.21,2.6,Uncorrected,06.09.21,10:33:20am,0,1,0,42.3299553,2.05132566,1524.9,
5567,Picard,42.33119323,2.064531811,1475.192,z2755,z2755,1,Z2755,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/25/21,3,Uncorrected,06/25/21,11:27:20am,0,1,0,42.33119323,2.064531811,1475.192,
3282,Carol,42.32942319,2.058335591,1509.455,z2760,z2760,1,Z2760,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.09.21,3.9,Uncorrected,06.09.21,10:30:42am,0,1,0,42.32942319,2.058335591,1509.455,
3279,Carol,42.32957999,2.06137345,1492.21,z2765,z2765,1,Z2765,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.09.21,2.2,Uncorrected,06.09.21,10:26:45am,0,1,0,42.32957999,2.06137345,1492.21,
5237,Picard,NA,NA,NA,z2774,z2774,1,Z2774,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06/22/21,0,Unknown Correction,06/22/21,05:54:27pm,,1,0,NA,NA,NA,
2575,Carol,42.32221182,2.09023573,1207.287,z2785,z2785,1,Z2785,0,0,,Label only,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,3,Uncorrected,06.03.21,05:09:58pm,0,1,0,42.32221182,2.09023573,1207.287,
2569,Carol,42.32222819,2.090298642,1211.351,z2789,z2789,1,Z2789,1.5,3,North,Dead,0,0,0,0,0,,no,0,0,0,0,,flower,roadside,06.03.21,2.7,Uncorrected,06.03.21,05:06:02pm,0,1,0,42.32222819,2.090298642,1211.351,
4916,Picard,42.32554287,2.048914072,1357.755,z2816,z2816,1,Z2816,2,2,NW,Alive,3,0,19,80,17,< 1 week,yes,0,0,0,0,,flower,roadside,06/21/21,4.7,Uncorrected,06/21/21,07:49:48am,0,1,0,42.32554287,2.048914072,1357.755,
4866,Crusher,42.32635054,2.049920318,1365.818,z2833,z2833,1,Z2833,3,4.5,West,Alive,1,1,5,100,15,< 1 week,yes,0,0,0,0,,flower,roadside,06/21/21,5.4,Uncorrected,06/21/21,01:53:41pm,0,1,0,42.32635054,2.049920318,1365.818,
