PlantID	PlantID_UPPER	PlantID_LongFormat	PlantID_longFormat_refVersion	Batch	Batch_PlantID	PlantID_Batch	Species	Location	Coverage_mean	Coverage_stdev	GT_percentage	MappingQuality	InsertSize_median	Coverage_rank	Coverage_rank_MEGA	Coverage_bin	Latitude	Longitude	Altitude	Pool	bamFILE	ColorClass_1	Comments
pb3888	PB3888	2x-N707-42_Am_Pla_pb3888	2x-N707-42_Am_Pla_pb3888_v3.5	2x	2x_PB3888	PB3888_2x	Am	Pla	2.9706	20.9465	35.84	42.4696	195	845	758	Low	42.32239341	2.073187103	1179.289	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-42_Am_Pla_pb3888_v3.5.sorted.BXnum.merged.bam	H	
pb3889	PB3889	2x-N707-43_Am_Pla_pb3889	2x-N707-43_Am_Pla_pb3889_v3.5	2x	2x_PB3889	PB3889_2x	Am	Pla	2.9509	15.2923	35.81	42.4699	200	843	756	Low	42.32365927	2.079449052	1192.724333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-43_Am_Pla_pb3889_v3.5.sorted.BXnum.merged.bam	FR	
pb3890	PB3890	2x-N707-44_Am_Pla_pb3890	2x-N707-44_Am_Pla_pb3890_v3.5	2x	2x_PB3890	PB3890_2x	Am	Pla	2.4418	25.6103	35.94	42.0868	192	740	653	Low	42.32267585	2.069768125	1226.883	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-44_Am_Pla_pb3890_v3.5.sorted.BXnum.merged.bam	H	
pb3891	PB3891	2x-N707-45_Am_Pla_pb3891	2x-N707-45_Am_Pla_pb3891_v3.5	2x	2x_PB3891	PB3891_2x	Am	Pla	2.2826	16.2077	35.86	41.8879	197	650	563	Low	42.32274867	2.074043805	1186.533	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-45_Am_Pla_pb3891_v3.5.sorted.BXnum.merged.bam	Ye	
pb3892	PB3892	2x-N707-46_Am_Pla_pb3892	2x-N707-46_Am_Pla_pb3892_v3.5	2x	2x_PB3892	PB3892_2x	Am	Pla	2.2351	25.1334	36.02	41.8085	196	624	538	Low	42.33080727	2.069992522	1460.826	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-46_Am_Pla_pb3892_v3.5.sorted.BXnum.merged.bam	Ye	
pb3893	PB3893	2x-N707-47_Am_Pla_pb3893	2x-N707-47_Am_Pla_pb3893_v3.5	2x	2x_PB3893	PB3893_2x	Am	Pla	1.7401	10.636	35.92	41.515	203	307	221	Low	42.32319599	2.076606872	1203.195	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-47_Am_Pla_pb3893_v3.5.sorted.BXnum.merged.bam	H	
pb3894	PB3894	2x-N707-48_Am_Pla_pb3894	2x-N707-48_Am_Pla_pb3894_v3.5	2x	2x_PB3894	PB3894_2x	Am	Pla	1.9527	10.5879	35.77	41.9084	202	443	357	Low	42.32216692	2.072614988	1192.28	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-48_Am_Pla_pb3894_v3.5.sorted.BXnum.merged.bam	H	
pb3896	PB3896	2x-N707-49_Am_Pla_pb3896	2x-N707-49_Am_Pla_pb3896_v3.5	2x	2x_PB3896	PB3896_2x	Am	Pla	2.5082	12.6693	35.62	42.1951	191	764	677	Low	42.32285123	2.068820475	1209.477	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-49_Am_Pla_pb3896_v3.5.sorted.BXnum.merged.bam	H	
pb3897	PB3897	2x-N707-50_Am_Pla_pb3897	2x-N707-50_Am_Pla_pb3897_v3.5	2x	2x_PB3897	PB3897_2x	Am	Pla	2.626	20.0759	35.79	42.3431	191	801	714	Low	42.32253067	2.07372168	1211.819	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-50_Am_Pla_pb3897_v3.5.sorted.BXnum.merged.bam	Ye	
pb3898	PB3898	2x-N707-51_Am_Pla_pb3898	2x-N707-51_Am_Pla_pb3898_v3.5	2x	2x_PB3898	PB3898_2x	Am	Pla	2.5688	17.5736	35.86	42.1772	193	787	700	Low	42.32363819	2.080369774	1189.776667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-51_Am_Pla_pb3898_v3.5.sorted.BXnum.merged.bam	Ye	
pb3899	PB3899	2x-N707-52_Am_Pla_pb3899	2x-N707-52_Am_Pla_pb3899_v3.5	2x	2x_PB3899	PB3899_2x	Am	Pla	2.0097	15.0279	35.84	41.8911	190	488	402	Low	42.32367354	2.079345836	1207.221	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-52_Am_Pla_pb3899_v3.5.sorted.BXnum.merged.bam	FR	
pb4084	PB4084	2x-N707-53_Am_Pla_pb4084	2x-N707-53_Am_Pla_pb4084_v3.5	2x	2x_PB4084	PB4084_2x	Am	Pla	2.0012	17.0131	35.79	41.8792	191	480	394	Low	42.32250116	2.07003979	1225.241	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-53_Am_Pla_pb4084_v3.5.sorted.BXnum.merged.bam	H	
pb4099	PB4099	2x-N707-54_Am_Pla_pb4099	2x-N707-54_Am_Pla_pb4099_v3.5	2x	2x_PB4099	PB4099_2x	Am	Pla	2.7338	23.6283	35.71	42.4275	187	819	732	Low	42.32311101	2.068652214	1215.485667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-54_Am_Pla_pb4099_v3.5.sorted.BXnum.merged.bam	Ye	
pb4102	PB4102	2x-N707-55_Am_Pla_pb4102	2x-N707-55_Am_Pla_pb4102_v3.5	2x	2x_PB4102	PB4102_2x	Am	Pla	2.5248	21.5834	35.85	42.3197	191	772	685	Low	42.33078481	2.069594783	1462.955333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-55_Am_Pla_pb4102_v3.5.sorted.BXnum.merged.bam	Ye	
pb4104	PB4104	2x-N707-56_Am_Pla_pb4104	2x-N707-56_Am_Pla_pb4104_v3.5	2x	2x_PB4104	PB4104_2x	Am	Pla	2.5394	16.8631	35.66	42.144	192	777	690	Low	42.32712434	2.076519576	1373.278333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-56_Am_Pla_pb4104_v3.5.sorted.BXnum.merged.bam	H	
pb4108	PB4108	2x-N707-57_Am_Pla_pb4108	2x-N707-57_Am_Pla_pb4108_v3.5	2x	2x_PB4108	PB4108_2x	Am	Pla	2.7704	16.9895	35.68	42.4768	191	823	736	Low	42.32348373	2.07766946	1190.174	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-57_Am_Pla_pb4108_v3.5.sorted.BXnum.merged.bam	FR	
pb4113	PB4113	2x-N707-58_Am_Pla_pb4113	2x-N707-58_Am_Pla_pb4113_v3.5	2x	2x_PB4113	PB4113_2x	Am	Pla	2.7971	17.4024	35.77	42.326	192	824	737	Low	42.32221385	2.072788261	1204.657	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-58_Am_Pla_pb4113_v3.5.sorted.BXnum.merged.bam	Ye	
pb4116	PB4116	2x-N707-59_Am_Pla_pb4116	2x-N707-59_Am_Pla_pb4116_v3.5	2x	2x_PB4116	PB4116_2x	Am	Pla	2.514	18.0377	35.84	42.1837	193	768	681	Low	42.32354065	2.077291111	1155.105333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-59_Am_Pla_pb4116_v3.5.sorted.BXnum.merged.bam	FR	
pb4119	PB4119	2x-N707-60_Am_Pla_pb4119	2x-N707-60_Am_Pla_pb4119_v3.5	2x	2x_PB4119	PB4119_2x	Am	Pla	2.3647	14.5331	35.76	42.2296	193	695	608	Low	42.32223613	2.0727901	1193.415	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-60_Am_Pla_pb4119_v3.5.sorted.BXnum.merged.bam	H	
pb4284	PB4284	2x-N707-61_Am_Pla_pb4284	2x-N707-61_Am_Pla_pb4284_v3.5	2x	2x_PB4284	PB4284_2x	Am	Pla	2.6518	22.4518	35.74	42.2155	192	808	721	Low	42.32267457	2.074689459	1243.292	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-61_Am_Pla_pb4284_v3.5.sorted.BXnum.merged.bam	NaN	
pb4285	PB4285	2x-N707-62_Am_Pla_pb4285	2x-N707-62_Am_Pla_pb4285_v3.5	2x	2x_PB4285	PB4285_2x	Am	Pla	2.3248	24.5816	35.66	41.9563	186	672	585	Low	42.32254751	2.073955194	1226.032	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-62_Am_Pla_pb4285_v3.5.sorted.BXnum.merged.bam	H	
pb4286	PB4286	2x-N707-63_Am_Pla_pb4286	2x-N707-63_Am_Pla_pb4286_v3.5	2x	2x_PB4286	PB4286_2x	Am	Pla	2.3168	18.8977	35.85	42.0661	192	668	581	Low	42.32171034	2.070685426	1186.239	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-63_Am_Pla_pb4286_v3.5.sorted.BXnum.merged.bam	NaN	
pb4289	PB4289	2x-N707-64_Am_Pla_pb4289	2x-N707-64_Am_Pla_pb4289_v3.5	2x	2x_PB4289	PB4289_2x	Am	Pla	2.4909	23.1311	35.91	42.107	192	754	667	Low	42.32365989	2.079350934	1183.183333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-64_Am_Pla_pb4289_v3.5.sorted.BXnum.merged.bam	FR	
pb4290	PB4290	2x-N707-65_Am_Pla_pb4290	2x-N707-65_Am_Pla_pb4290_v3.5	2x	2x_PB4290	PB4290_2x	Am	Pla	2.4286	15.2098	35.7	42.0675	190	732	645	Low	42.3226562	2.069799599	1225.655333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-65_Am_Pla_pb4290_v3.5.sorted.BXnum.merged.bam	Ye	
pb4292	PB4292	2x-N707-66_Am_Pla_pb4292	2x-N707-66_Am_Pla_pb4292_v3.5	2x	2x_PB4292	PB4292_2x	Am	Pla	2.4908	18.0754	35.81	42.1216	197	753	666	Low	42.32268428	2.075772587	1279.569333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-66_Am_Pla_pb4292_v3.5.sorted.BXnum.merged.bam	Ye	
pb4293	PB4293	2x-N707-67_Am_Pla_pb4293	2x-N707-67_Am_Pla_pb4293_v3.5	2x	2x_PB4293	PB4293_2x	Am	Pla	3.3104	40.8761	36.03	42.318	185	859	770	Low	42.32296511	2.069359663	1226.814667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-67_Am_Pla_pb4293_v3.5.sorted.BXnum.merged.bam	Ye	
pb4294	PB4294	2x-N707-68_Am_Pla_pb4294	2x-N707-68_Am_Pla_pb4294_v3.5	2x	2x_PB4294	PB4294_2x	Am	Pla	1.9972	11.5992	35.83	41.8181	197	477	391	Low	42.32365538	2.07926321	1189.786	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-68_Am_Pla_pb4294_v3.5.sorted.BXnum.merged.bam	H	
pb4295	PB4295	2x-N707-69_Am_Pla_pb4295	2x-N707-69_Am_Pla_pb4295_v3.5	2x	2x_PB4295	PB4295_2x	Am	Pla	2.303	14.2623	35.59	42.0281	193	658	571	Low	42.32181506	2.071782608	1186.211667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-69_Am_Pla_pb4295_v3.5.sorted.BXnum.merged.bam	H	
pb4296	PB4296	2x-N707-70_Am_Pla_pb4296	2x-N707-70_Am_Pla_pb4296_v3.5	2x	2x_PB4296	PB4296_2x	Am	Pla	2.0026	15.7573	35.85	41.9383	196	481	395	Low	42.32319146	2.076441341	1190.548667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-70_Am_Pla_pb4296_v3.5.sorted.BXnum.merged.bam	FR	
pb4297	PB4297	2x-N707-71_Am_Pla_pb4297	2x-N707-71_Am_Pla_pb4297_v3.5	2x	2x_PB4297	PB4297_2x	Am	Pla	1.8564	13.1681	35.79	41.7334	197	378	292	Low	42.32270107	2.074656832	1233.954667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-71_Am_Pla_pb4297_v3.5.sorted.BXnum.merged.bam	H	
pb4298	PB4298	2x-N707-72_Am_Pla_pb4298	2x-N707-72_Am_Pla_pb4298_v3.5	2x	2x_PB4298	PB4298_2x	Am	Pla	2.1502	17.7202	35.88	41.9852	197	582	496	Low	42.32289567	2.069431213	1226.347667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-72_Am_Pla_pb4298_v3.5.sorted.BXnum.merged.bam	Ye	
pb4299	PB4299	2x-N707-73_Am_Pla_pb4299	2x-N707-73_Am_Pla_pb4299_v3.5	2x	2x_PB4299	PB4299_2x	Am	Pla	2.1766	16.0877	35.85	42.1166	196	597	511	Low	42.32189896	2.072178412	1186.231	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-73_Am_Pla_pb4299_v3.5.sorted.BXnum.merged.bam	Ye	
pb4300	PB4300	2x-N707-74_Am_Pla_pb4300	2x-N707-74_Am_Pla_pb4300_v3.5	2x	2x_PB4300	PB4300_2x	Am	Pla	2.6747	14.9652	35.67	42.4075	189	810	723	Low	42.32363175	2.080267244	1196.250333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-74_Am_Pla_pb4300_v3.5.sorted.BXnum.merged.bam	FR	
pb4301	PB4301	2x-N707-75_Am_Pla_pb4301	2x-N707-75_Am_Pla_pb4301_v3.5	2x	2x_PB4301	PB4301_2x	Am	Pla	2.039	18.1201	35.87	41.9701	192	508	422	Low	42.32294666	2.075695609	1207.756667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-75_Am_Pla_pb4301_v3.5.sorted.BXnum.merged.bam	Ye	
pb4303	PB4303	2x-N707-76_Am_Pla_pb4303	2x-N707-76_Am_Pla_pb4303_v3.5	2x	2x_PB4303	PB4303_2x	Am	Pla	2.0122	15.1403	35.79	41.9485	193	489	403	Low	42.32272885	2.074196071	1198.362333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-76_Am_Pla_pb4303_v3.5.sorted.BXnum.merged.bam	H	
pb4306	PB4306	2x-N707-77_Am_Pla_pb4306	2x-N707-77_Am_Pla_pb4306_v3.5	2x	2x_PB4306	PB4306_2x	Am	Pla	1.838	11.1829	35.7	41.6584	193	366	280	Low	42.32368435	2.079464836	1183.308	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-77_Am_Pla_pb4306_v3.5.sorted.BXnum.merged.bam	H	
pb4308	PB4308	2x-N707-78_Am_Pla_pb4308	2x-N707-78_Am_Pla_pb4308_v3.5	2x	2x_PB4308	PB4308_2x	Am	Pla	1.5358	11.0341	35.84	41.3724	197	204	118	Low	42.32380759	2.081678933	1182.702667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-78_Am_Pla_pb4308_v3.5.sorted.BXnum.merged.bam	FR	
pb4310	PB4310	2x-N707-79_Am_Pla_pb4310	2x-N707-79_Am_Pla_pb4310_v3.5	2x	2x_PB4310	PB4310_2x	Am	Pla	2.0139	17.4191	35.82	41.9598	195	492	406	Low	42.32176104	2.072010468	1199.399333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-79_Am_Pla_pb4310_v3.5.sorted.BXnum.merged.bam	H	
pb4311	PB4311	2x-N707-80_Am_Pla_pb4311	2x-N707-80_Am_Pla_pb4311_v3.5	2x	2x_PB4311	PB4311_2x	Am	Pla	1.7386	11.4644	35.85	41.5416	200	306	220	Low	42.32299875	2.07644609	1434.202667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-80_Am_Pla_pb4311_v3.5.sorted.BXnum.merged.bam	H	
pb4313	PB4313	2x-N707-81_Am_Pla_pb4313	2x-N707-81_Am_Pla_pb4313_v3.5	2x	2x_PB4313	PB4313_2x	Am	Pla	1.9811	17.316	35.98	41.7816	197	464	378	Low	42.32255289	2.069987732	1230.153	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-81_Am_Pla_pb4313_v3.5.sorted.BXnum.merged.bam	Ye	
pb4314	PB4314	2x-N707-82_Am_Pla_pb4314	2x-N707-82_Am_Pla_pb4314_v3.5	2x	2x_PB4314	PB4314_2x	Am	Pla	1.6708	12.8383	35.94	41.7637	198	267	181	Low	42.32217855	2.072694531	1191.931333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-82_Am_Pla_pb4314_v3.5.sorted.BXnum.merged.bam	H	
pb4315	PB4315	2x-N707-83_Am_Pla_pb4315	2x-N707-83_Am_Pla_pb4315_v3.5	2x	2x_PB4315	PB4315_2x	Am	Pla	2.411	21.0549	35.9	42.199	191	726	639	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-83_Am_Pla_pb4315_v3.5.sorted.BXnum.merged.bam	H	
pb4316	PB4316	2x-N707-84_Am_Pla_pb4316	2x-N707-84_Am_Pla_pb4316_v3.5	2x	2x_PB4316	PB4316_2x	Am	Pla	2.1489	10.0029	35.76	42.1113	193	580	494	Low	42.32287786	2.075715636	1196.361333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-84_Am_Pla_pb4316_v3.5.sorted.BXnum.merged.bam	H	
pb4319	PB4319	2x-N707-85_Am_Pla_pb4319	2x-N707-85_Am_Pla_pb4319_v3.5	2x	2x_PB4319	PB4319_2x	Am	Pla	1.983	19.6361	35.91	42.0072	192	465	379	Low	42.32292441	2.0757097	1186.536333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-85_Am_Pla_pb4319_v3.5.sorted.BXnum.merged.bam	H	
pb4323	PB4323	2x-N707-86_Am_Pla_pb4323	2x-N707-86_Am_Pla_pb4323_v3.5	2x	2x_PB4323	PB4323_2x	Am	Pla	1.5862	12.7031	35.83	41.3738	201	225	139	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-86_Am_Pla_pb4323_v3.5.sorted.BXnum.merged.bam	H	
pb4324	PB4324	2x-N707-87_Am_Pla_pb4324	2x-N707-87_Am_Pla_pb4324_v3.5	2x	2x_PB4324	PB4324_2x	Am	Pla	2.3034	21.3329	35.79	42.0672	194	659	572	Low	42.32250697	2.073781106	1201.268667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-87_Am_Pla_pb4324_v3.5.sorted.BXnum.merged.bam	FR	
pb4329	PB4329	2x-N707-88_Am_Pla_pb4329	2x-N707-88_Am_Pla_pb4329_v3.5	2x	2x_PB4329	PB4329_2x	Am	Pla	2.6398	17.2345	35.72	42.3489	193	804	717	Low	42.32308427	2.076173546	1190.596	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-88_Am_Pla_pb4329_v3.5.sorted.BXnum.merged.bam	H	
pb4330	PB4330	2x-N707-89_Am_Pla_pb4330	2x-N707-89_Am_Pla_pb4330_v3.5	2x	2x_PB4330	PB4330_2x	Am	Pla	2.4105	14.0823	35.75	42.3911	194	725	638	Low	42.32175797	2.07170655	1190.153333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-89_Am_Pla_pb4330_v3.5.sorted.BXnum.merged.bam	Ye	
pb4331	PB4331	2x-N707-90_Am_Pla_pb4331	2x-N707-90_Am_Pla_pb4331_v3.5	2x	2x_PB4331	PB4331_2x	Am	Pla	2.6079	22.8833	35.83	42.2821	192	796	709	Low	42.32166911	2.07073441	1184.08	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-90_Am_Pla_pb4331_v3.5.sorted.BXnum.merged.bam	Ye	
pb4561	PB4561	2x-N707-91_Am_Pla_pb4561	2x-N707-91_Am_Pla_pb4561_v3.5	2x	2x_PB4561	PB4561_2x	Am	Pla	2.2246	24.3228	35.96	42.0946	188	618	532	Low	42.32284019	2.069337205	1258.265667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-91_Am_Pla_pb4561_v3.5.sorted.BXnum.merged.bam	Ye	
pb4562	PB4562	2x-N707-92_Am_Pla_pb4562	2x-N707-92_Am_Pla_pb4562_v3.5	2x	2x_PB4562	PB4562_2x	Am	Pla	1.8145	11.174	35.66	41.7479	194	354	268	Low	42.32364626	2.080414268	1189.753333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-92_Am_Pla_pb4562_v3.5.sorted.BXnum.merged.bam	FR	
pb4564	PB4564	2x-N707-93_Am_Pla_pb4564	2x-N707-93_Am_Pla_pb4564_v3.5	2x	2x_PB4564	PB4564_2x	Am	Pla	1.1273	10.0365	35.81	40.6559	201	93	21	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N707-93_Am_Pla_pb4564_v3.5.sorted.BXnum.merged.bam	Ye	
pb4565	PB4565	2x-N708-34_Am_Pla_pb4565	2x-N708-34_Am_Pla_pb4565_v3.5	2x	2x_PB4565	PB4565_2x	Am	Pla	2.6302	15.9014	36.27	41.4367	189	803	716	Low	42.32218764	2.072884736	1200.420667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-34_Am_Pla_pb4565_v3.5.sorted.BXnum.merged.bam	H	
pb4566	PB4566	2x-N708-35_Am_Pla_pb4566	2x-N708-35_Am_Pla_pb4566_v3.5	2x	2x_PB4566	PB4566_2x	Am	Pla	2.1163	18.8586	36.51	40.8973	189	555	469	Low	42.32294002	2.075953033	1326.038	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-35_Am_Pla_pb4566_v3.5.sorted.BXnum.merged.bam	H	
pb4567	PB4567	2x-N708-36_Am_Pla_pb4567	2x-N708-36_Am_Pla_pb4567_v3.5	2x	2x_PB4567	PB4567_2x	Am	Pla	2.4033	19.3458	36.55	41.1707	188	718	631	Low					/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-36_Am_Pla_pb4567_v3.5.sorted.BXnum.merged.bam	FR	
pb4568	PB4568	2x-N708-37_Am_Pla_pb4568	2x-N708-37_Am_Pla_pb4568_v3.5	2x	2x_PB4568	PB4568_2x	Am	Pla	2.38	19.6964	36.38	41.3027	189	705	618	Low	42.32251758	2.07004363	1226.199667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-37_Am_Pla_pb4568_v3.5.sorted.BXnum.merged.bam	H	
pb4569	PB4569	2x-N708-38_Am_Pla_pb4569	2x-N708-38_Am_Pla_pb4569_v3.5	2x	2x_PB4569	PB4569_2x	Am	Pla	2.0984	13.4967	36.21	40.9532	190	543	457	Low	42.32275368	2.074272438	1198.360333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-38_Am_Pla_pb4569_v3.5.sorted.BXnum.merged.bam	Ye	
pb4570	PB4570	2x-N708-39_Am_Pla_pb4570	2x-N708-39_Am_Pla_pb4570_v3.5	2x	2x_PB4570	PB4570_2x	Am	Pla	1.8509	16.1084	36.4	40.7575	191	375	289	Low	42.32361729	2.079398018	1189.576333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-39_Am_Pla_pb4570_v3.5.sorted.BXnum.merged.bam	FR	
pb4572	PB4572	2x-N708-40_Am_Pla_pb4572	2x-N708-40_Am_Pla_pb4572_v3.5	2x	2x_PB4572	PB4572_2x	Am	Pla	1.7564	15.7272	36.38	40.519	188	314	228	Low	42.32667792	2.076264806	1374.572	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-40_Am_Pla_pb4572_v3.5.sorted.BXnum.merged.bam	FR	
pb4574	PB4574	2x-N708-41_Am_Pla_pb4574	2x-N708-41_Am_Pla_pb4574_v3.5	2x	2x_PB4574	PB4574_2x	Am	Pla	2.0671	14.6101	36.35	41.084	187	521	435	Low	42.32362851	2.07915672	1195.444333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-41_Am_Pla_pb4574_v3.5.sorted.BXnum.merged.bam	mis	2x_ColourValues
pb4575	PB4575	2x-N708-42_Am_Pla_pb4575	2x-N708-42_Am_Pla_pb4575_v3.5	2x	2x_PB4575	PB4575_2x	Am	Pla	1.6379	20.6903	36.63	41.0432	190	252	166	Low	42.32268987	2.074270709	1211.574333	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-42_Am_Pla_pb4575_v3.5.sorted.BXnum.merged.bam	H	
pb4576	PB4576	2x-N708-43_Am_Pla_pb4576	2x-N708-43_Am_Pla_pb4576_v3.5	2x	2x_PB4576	PB4576_2x	Am	Pla	2.3156	16.1508	36.23	42.0039	188	666	579	Low	42.32290509	2.075544007	1196.062667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-43_Am_Pla_pb4576_v3.5.sorted.BXnum.merged.bam	H	
pb4578	PB4578	2x-N708-44_Am_Pla_pb4578	2x-N708-44_Am_Pla_pb4578_v3.5	2x	2x_PB4578	PB4578_2x	Am	Pla	2.3897	23.1896	36.37	41.8742	182	711	624	Low	42.32265602	2.069789043	1228.045667	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-44_Am_Pla_pb4578_v3.5.sorted.BXnum.merged.bam	Ye	
pb4579	PB4579	2x-N708-45_Am_Pla_pb4579	2x-N708-45_Am_Pla_pb4579_v3.5	2x	2x_PB4579	PB4579_2x	Am	Pla	2.1118	20.7828	36.46	41.6644	184	550	464	Low	42.32368767	2.079915945	1189.716	core	/nfs/scistore18/bartogrp/apal/snap_hap/bams/v3.5/bams_merged_2023/2x-N708-45_Am_Pla_pb4579_v3.5.sorted.BXnum.merged.bam	H	
